date,city,weather,t_max,t_min,t_avg,rain_mm,windSpeed,windDirection,humidity,pressure

2021-10-16,Siddipet,tornado,22,14,18,0,6.1,s,30,993

2021-10-15,Siddipet,sunny,21,4,18,0,8.8,se,65,1189

2021-10-14,Siddipet,partially cloudy,20,4,16,0,1.8,n,39,1065

2021-10-13,Siddipet,stormy,29,5,26,51,6.3,se,29,1133

2021-10-12,Siddipet,partially cloudy,17,5,11,0,11.2,se,22,964

2021-10-11,Siddipet,sunny,13,0,4,0,8.6,e,35,1007

2021-10-10,Siddipet,hurricane,24,15,18,174,6.8,e,38,1134

2021-10-09,Siddipet,tornado,26,2,18,0,3.5,se,66,1128

2021-10-08,Siddipet,sunny,27,12,17,0,6.3,se,67,1033

2021-10-07,Siddipet,sunny,12,1,8,0,7.2,ne,30,1007

2021-10-06,Siddipet,rainy,23,12,19,43,4.3,o,49,962

2021-10-05,Siddipet,rainy,16,0,9,129,10.7,s,38,1038

2021-10-04,Siddipet,foggy,28,19,22,0,12.7,se,18,1161

2021-10-03,Siddipet,rainy,15,6,9,182,11.1,so,27,1172

2021-10-02,Siddipet,sunny,24,1,8,0,1.6,no,28,1153

2021-10-01,Siddipet,rainy,11,0,6,13,14.8,e,59,1005

2021-09-30,Siddipet,partially cloudy,15,2,8,0,10.8,se,13,1021

2021-09-29,Siddipet,cloudy,27,15,23,0,7.5,ne,31,969

2021-09-28,Siddipet,sunny,21,11,18,0,8.8,e,38,1155

2021-09-27,Siddipet,rainy,27,12,20,158,13.8,n,16,965

2021-09-26,Siddipet,sunny,22,10,17,0,9.8,o,19,1001

2021-09-25,Siddipet,partially cloudy,22,12,18,0,2.8,ne,33,992

2021-09-24,Siddipet,partially cloudy,26,0,23,0,6.1,s,34,1175

2021-09-23,Siddipet,foggy,20,3,6,0,2.3,s,19,1150

2021-09-22,Siddipet,rainy,23,1,13,64,14.0,e,67,1169

2021-09-21,Siddipet,foggy,19,1,15,0,3.5,e,16,1071

2021-09-20,Siddipet,sunny,14,4,9,0,4.3,ne,26,1168

2021-09-19,Siddipet,sunny,13,2,6,0,6.4,o,47,1167

2021-09-18,Siddipet,sunny,15,6,12,0,14.1,se,70,1166

2021-09-17,Siddipet,rainy,22,8,11,155,6.4,so,30,1079

2021-09-16,Siddipet,sunny,21,9,14,0,0.7,s,40,951

2021-09-15,Siddipet,foggy,20,7,15,0,8.0,e,21,1105

2021-09-14,Siddipet,rainy,29,15,22,129,4.8,so,20,1116

2021-09-13,Siddipet,rainy,23,15,18,44,10.5,so,61,1191

2021-09-12,Siddipet,sunny,29,17,22,0,12.1,o,49,1072

2021-09-11,Siddipet,partially cloudy,28,20,24,0,11.4,se,27,1090

2021-09-10,Siddipet,rainy,15,3,8,172,3.6,se,28,1010

2021-09-09,Siddipet,rainy,18,7,11,135,8.3,s,21,956

2021-09-08,Siddipet,rainy,21,4,12,167,7.6,ne,59,1037

2021-09-07,Siddipet,sunny,25,5,22,0,9.1,ne,60,1080

2021-09-06,Siddipet,rainy,13,2,8,198,11.1,se,31,1171

2021-09-05,Siddipet,partially cloudy,15,5,9,0,8.2,s,48,1064

2021-09-04,Siddipet,rainy,26,7,20,170,14.4,n,17,1135

2021-09-03,Siddipet,partially cloudy,12,0,9,0,3.8,o,68,1005

2021-09-02,Siddipet,partially cloudy,24,8,17,0,5.2,no,10,954

2021-09-01,Siddipet,partially cloudy,14,0,9,0,13.6,n,16,950

2021-08-31,Siddipet,partially cloudy,27,12,19,0,2.9,se,48,1057

2021-08-30,Siddipet,tornado,24,13,21,0,10.7,so,22,976

2021-08-29,Siddipet,sunny,13,5,10,0,3.4,o,35,1115

2021-08-28,Siddipet,partially cloudy,13,1,10,0,10.6,n,20,959

2021-08-27,Siddipet,rainy,10,1,5,25,4.3,ne,46,1170

2021-08-26,Siddipet,hurricane,29,5,9,84,11.8,ne,47,1075

2021-08-25,Siddipet,cloudy,15,7,10,0,7.8,ne,35,1076

2021-08-24,Siddipet,rainy,18,9,14,164,1.1,s,35,950

2021-08-23,Siddipet,partially cloudy,15,3,7,0,12.4,so,23,950

2021-08-22,Siddipet,sunny,28,5,24,0,13.0,e,35,1150

2021-08-21,Siddipet,cloudy,17,5,12,0,10.0,ne,61,1120

2021-08-20,Siddipet,sunny,17,6,10,0,2.8,o,52,1185

2021-08-19,Siddipet,rainy,23,14,17,20,9.6,e,57,1097

2021-08-18,Siddipet,stormy,25,14,17,147,13.0,s,62,1062

2021-08-17,Siddipet,tornado,22,14,17,0,1.7,o,63,1004

2021-08-16,Siddipet,sunny,20,4,11,0,6.9,s,17,1115

2021-08-15,Siddipet,rainy,23,15,20,54,3.0,n,63,1072

2021-08-14,Siddipet,sunny,27,12,22,0,13.5,e,27,1023

2021-08-13,Siddipet,rainy,16,7,13,143,11.7,no,51,1123

2021-08-12,Siddipet,tornado,22,7,15,0,5.2,so,20,1034

2021-08-11,Siddipet,sunny,27,4,10,0,0.8,ne,66,982

2021-08-10,Siddipet,stormy,19,7,11,116,7.5,s,70,1061

2021-08-09,Siddipet,rainy,21,0,10,74,10.1,e,62,1045

2021-08-08,Siddipet,sunny,30,9,20,0,2.3,s,28,1039

2021-08-07,Siddipet,rainy,28,19,24,157,8.7,n,44,991

2021-08-06,Siddipet,rainy,21,4,18,178,4.7,so,18,1022

2021-08-05,Siddipet,sunny,30,8,13,0,12.9,ne,26,961

2021-08-04,Siddipet,rainy,23,6,20,160,8.3,s,62,1099

2021-08-03,Siddipet,sunny,30,8,27,0,11.6,o,14,1046

2021-08-02,Siddipet,rainy,18,0,4,173,0.6,ne,62,1059

2021-08-01,Siddipet,foggy,26,2,8,0,2.1,n,31,1188

2021-07-31,Siddipet,rainy,21,6,10,194,13.2,so,37,1169

2021-07-30,Siddipet,rainy,12,3,9,56,2.0,so,40,1070

2021-07-29,Siddipet,rainy,25,8,11,37,7.7,e,55,1120

2021-07-28,Siddipet,sunny,24,5,15,0,10.8,e,35,1158

2021-07-27,Siddipet,sunny,11,1,7,0,9.9,e,31,1190

2021-07-26,Siddipet,rainy,17,8,11,30,14.7,ne,49,1101

2021-07-25,Siddipet,sunny,14,2,9,0,5.7,se,13,1073

2021-07-24,Siddipet,sunny,23,0,4,0,6.5,o,10,1144

2021-07-23,Siddipet,foggy,15,0,9,0,1.8,o,62,1092

2021-07-22,Siddipet,sunny,10,2,5,0,0.9,se,54,1038

2021-07-21,Siddipet,sunny,19,2,13,0,6.2,se,10,1001

2021-07-20,Siddipet,sunny,28,12,15,0,7.8,o,31,1045

2021-07-19,Siddipet,sunny,26,12,22,0,11.2,o,42,951

2021-07-18,Siddipet,sunny,13,3,6,0,11.2,e,27,1147

2021-07-17,Siddipet,rainy,29,9,13,173,14.9,so,25,1051

2021-07-16,Siddipet,partially cloudy,11,3,7,0,6.4,n,27,1140

2021-07-15,Siddipet,rainy,23,15,20,17,10.2,ne,35,1040

2021-07-14,Siddipet,tornado,13,5,8,0,6.0,n,28,992

2021-07-13,Siddipet,sunny,26,5,18,0,4.9,s,51,1062

2021-07-12,Siddipet,partially cloudy,18,2,11,0,10.8,s,10,1070

2021-07-11,Siddipet,sunny,30,12,20,0,9.1,no,25,1155

2021-07-10,Siddipet,sunny,27,16,22,0,2.7,ne,40,1020

2021-07-09,Siddipet,sunny,29,5,26,0,12.5,ne,56,1061

2021-07-08,Siddipet,partially cloudy,19,3,12,0,6.4,s,32,1068

2021-07-07,Siddipet,rainy,23,11,18,159,9.3,ne,22,1007

2021-07-06,Siddipet,partially cloudy,27,14,24,0,6.4,e,64,1058

2021-07-05,Siddipet,sunny,25,17,20,0,4.3,so,20,1048

2021-07-04,Siddipet,sunny,17,6,13,0,2.4,s,33,978

2021-07-03,Siddipet,sunny,27,6,24,0,8.8,e,19,1120

2021-07-02,Siddipet,rainy,14,0,11,106,10.7,e,58,958

2021-07-01,Siddipet,tornado,10,1,6,0,4.1,so,39,1152

2021-06-30,Siddipet,rainy,10,0,4,105,0.8,e,66,1033

2021-06-29,Siddipet,rainy,16,0,13,110,12.4,ne,47,1065

2021-06-28,Siddipet,sunny,28,13,23,0,11.6,so,58,1100

2021-06-27,Siddipet,rainy,29,0,9,30,12.8,s,41,973

2021-06-26,Siddipet,rainy,15,6,10,59,5.1,e,45,1168

2021-06-25,Siddipet,rainy,16,0,8,198,1.8,n,62,1179

2021-06-24,Siddipet,cloudy,23,15,20,0,14.2,so,28,1075

2021-06-23,Siddipet,sunny,17,2,14,0,3.5,e,19,1031

2021-06-22,Siddipet,rainy,12,3,9,146,4.5,e,62,1087

2021-06-21,Siddipet,cloudy,23,11,19,0,1.7,s,55,960

2021-06-20,Siddipet,rainy,16,0,12,137,11.9,o,19,985

2021-06-19,Siddipet,rainy,26,16,23,34,3.2,n,57,963

2021-06-18,Siddipet,sunny,10,2,7,0,5.9,e,25,1058

2021-06-17,Siddipet,stormy,16,5,13,167,9.0,se,51,1128

2021-06-16,Siddipet,sunny,29,8,24,0,1.8,ne,59,1053

2021-06-15,Siddipet,sunny,18,5,13,0,7.8,o,63,1027

2021-06-14,Siddipet,stormy,11,0,5,166,2.9,o,43,1122

2021-06-13,Siddipet,sunny,19,0,5,0,13.4,so,35,966

2021-06-12,Siddipet,sunny,17,1,12,0,10.9,e,30,1051

2021-06-11,Siddipet,partially cloudy,30,14,24,0,3.7,se,38,1027

2021-06-10,Siddipet,rainy,14,1,10,195,6.2,so,49,1142

2021-06-09,Siddipet,rainy,30,18,27,102,8.3,s,42,984

2021-06-08,Siddipet,cloudy,17,7,12,0,12.5,o,55,1147

2021-06-07,Siddipet,cloudy,29,6,26,0,13.6,s,15,1048

2021-06-06,Siddipet,sunny,13,0,8,0,12.7,e,65,959

2021-06-05,Siddipet,partially cloudy,16,1,10,0,6.9,e,64,1195

2021-06-04,Siddipet,sunny,10,1,6,0,14.6,no,39,982

2021-06-03,Siddipet,foggy,13,3,10,0,8.8,s,53,950

2021-06-02,Siddipet,sunny,25,15,18,0,9.7,so,62,979

2021-06-01,Siddipet,rainy,28,2,20,68,7.3,o,64,1066

2021-05-31,Siddipet,partially cloudy,13,1,8,0,1.7,s,64,989

2021-05-30,Siddipet,sunny,25,9,19,0,7.1,e,18,1167

2021-05-29,Siddipet,hurricane,12,2,8,70,6.4,ne,49,1082

2021-05-28,Siddipet,sunny,23,11,16,0,11.3,e,46,992

2021-05-27,Siddipet,partially cloudy,19,3,13,0,10.6,s,16,1006

2021-05-26,Siddipet,rainy,11,2,7,153,10.7,n,49,1026

2021-05-25,Siddipet,rainy,12,3,7,74,13.7,ne,35,1187

2021-05-24,Siddipet,partially cloudy,21,7,15,0,8.9,ne,43,1158

2021-05-23,Siddipet,rainy,15,7,11,100,8.7,o,51,1055

2021-05-22,Siddipet,rainy,17,4,7,11,14.3,o,10,1056

2021-05-21,Siddipet,partially cloudy,18,5,9,0,11.3,n,67,1001

2021-05-20,Siddipet,sunny,13,3,9,0,13.8,se,42,967

2021-05-19,Siddipet,partially cloudy,23,7,12,0,5.8,n,25,983

2021-05-18,Siddipet,cloudy,10,2,7,0,13.7,se,16,1106

2021-05-17,Siddipet,sunny,12,4,7,0,3.1,ne,45,1041

2021-05-16,Siddipet,sunny,26,9,16,0,6.3,e,42,1174

2021-05-15,Siddipet,foggy,23,2,11,0,12.7,se,67,995

2021-05-14,Siddipet,hurricane,19,5,16,11,13.1,se,54,962

2021-05-13,Siddipet,sunny,18,4,7,0,2.9,o,43,981

2021-05-12,Siddipet,partially cloudy,17,8,14,0,8.8,se,17,1146

2021-05-11,Siddipet,partially cloudy,17,0,4,0,4.6,n,66,1036

2021-05-10,Siddipet,sunny,21,5,17,0,3.3,se,48,1058

2021-05-09,Siddipet,sunny,19,0,13,0,7.9,e,39,1147

2021-05-08,Siddipet,rainy,17,8,11,55,7.3,o,41,1073

2021-05-07,Siddipet,sunny,17,8,14,0,5.3,se,17,1188

2021-05-06,Siddipet,partially cloudy,11,1,5,0,9.8,n,58,998

2021-05-05,Siddipet,tornado,27,13,23,0,10.0,no,68,984

2021-05-04,Siddipet,sunny,20,2,11,0,3.1,n,36,1060

2021-05-03,Siddipet,rainy,11,2,6,111,6.8,e,57,1122

2021-05-02,Siddipet,partially cloudy,26,3,14,0,11.5,ne,62,1102

2021-05-01,Siddipet,foggy,22,10,13,0,6.3,n,27,957

2021-04-30,Siddipet,partially cloudy,17,8,11,0,4.3,e,52,1186

2021-04-29,Siddipet,cloudy,13,1,4,0,1.2,e,20,1127

2021-04-28,Siddipet,rainy,22,1,16,111,11.1,s,68,1020

2021-04-27,Siddipet,sunny,28,18,25,0,5.3,e,11,978

2021-04-26,Siddipet,sunny,30,3,17,0,14.4,s,70,1041

2021-04-25,Siddipet,rainy,21,8,12,49,3.3,n,43,1043

2021-04-24,Siddipet,sunny,25,7,15,0,0.8,e,42,1116

2021-04-23,Siddipet,hurricane,16,7,10,169,4.2,no,50,986

2021-04-22,Siddipet,sunny,18,0,8,0,12.8,n,68,988

2021-04-21,Siddipet,rainy,12,4,9,101,5.2,e,15,1134

2021-04-20,Siddipet,partially cloudy,27,12,18,0,5.4,n,48,1185

2021-04-19,Siddipet,sunny,13,4,8,0,4.8,e,26,1101

2021-04-18,Siddipet,rainy,30,21,24,91,7.7,ne,35,1175

2021-04-17,Siddipet,foggy,13,0,3,0,12.8,o,38,960

2021-04-16,Siddipet,sunny,27,15,20,0,4.2,s,28,988

2021-04-15,Siddipet,sunny,12,3,7,0,4.0,e,50,1034

2021-04-14,Siddipet,partially cloudy,23,15,19,0,12.8,e,12,1073

2021-04-13,Siddipet,sunny,28,15,22,0,5.1,ne,32,952

2021-04-12,Siddipet,rainy,26,8,18,183,3.2,o,10,1015

2021-04-11,Siddipet,sunny,14,3,9,0,13.7,ne,40,1005

2021-04-10,Siddipet,partially cloudy,30,0,24,0,14.1,so,42,1173

2021-04-09,Siddipet,sunny,26,2,17,0,9.4,e,45,1053

2021-04-08,Siddipet,hurricane,20,1,7,40,9.4,e,12,966

2021-04-07,Siddipet,rainy,11,1,7,199,1.1,o,50,1089

2021-04-06,Siddipet,rainy,27,15,20,39,5.9,e,13,1017

2021-04-05,Siddipet,cloudy,30,0,7,0,0.8,n,21,1135

2021-04-04,Siddipet,sunny,15,7,10,0,3.4,so,60,1197

2021-04-03,Siddipet,sunny,20,10,14,0,13.9,no,12,1143

2021-04-02,Siddipet,sunny,22,2,9,0,12.9,e,56,1076

2021-04-01,Siddipet,sunny,10,1,6,0,3.3,e,12,1065

2021-03-31,Siddipet,sunny,14,1,7,0,13.3,so,23,1043

2021-03-30,Siddipet,rainy,24,15,18,54,7.6,so,35,1148

2021-03-29,Siddipet,rainy,26,8,15,6,14.7,o,19,1114

2021-03-28,Siddipet,rainy,19,1,13,119,7.6,se,16,1172

2021-03-27,Siddipet,stormy,30,11,25,37,5.6,se,47,982

2021-03-26,Siddipet,partially cloudy,15,4,9,0,10.7,e,60,1000

2021-03-25,Siddipet,partially cloudy,25,10,14,0,7.7,s,60,973

2021-03-24,Siddipet,rainy,11,1,8,98,8.7,so,43,1125

2021-03-23,Siddipet,partially cloudy,25,3,7,0,8.9,so,67,1109

2021-03-22,Siddipet,rainy,12,4,8,83,2.7,n,58,988

2021-03-21,Siddipet,rainy,20,1,7,177,9.5,o,11,1076

2021-03-20,Siddipet,rainy,27,10,13,146,7.6,so,25,1022

2021-03-19,Siddipet,rainy,18,4,10,110,10.5,n,19,1008

2021-03-18,Siddipet,sunny,19,2,12,0,9.6,ne,40,1152

2021-03-17,Siddipet,sunny,25,8,12,0,7.9,s,48,997

2021-03-16,Siddipet,sunny,29,3,15,0,6.8,se,34,1094

2021-03-15,Siddipet,sunny,30,0,3,0,14.9,e,51,1110

2021-03-14,Siddipet,cloudy,24,5,15,0,0.9,se,68,979

2021-03-13,Siddipet,rainy,26,10,17,8,0.8,se,18,1097

2021-03-12,Siddipet,sunny,30,2,11,0,3.1,n,14,1044

2021-03-11,Siddipet,sunny,10,2,6,0,4.1,se,70,1025

2021-03-10,Siddipet,sunny,19,3,7,0,9.9,s,58,1048

2021-03-09,Siddipet,rainy,28,14,17,10,10.6,n,59,1136

2021-03-08,Siddipet,rainy,13,5,8,164,12.6,so,38,1160

2021-03-07,Siddipet,rainy,18,8,12,145,4.9,e,20,1056

2021-03-06,Siddipet,sunny,15,7,10,0,1.4,se,23,1026

2021-03-05,Siddipet,partially cloudy,30,20,27,0,6.8,so,58,1036

2021-03-04,Siddipet,rainy,17,0,6,21,8.3,so,66,957

2021-03-03,Siddipet,rainy,12,1,5,12,12.2,so,13,976

2021-03-02,Siddipet,rainy,15,5,11,153,14.3,o,59,978

2021-03-01,Siddipet,sunny,25,13,22,0,10.3,e,23,1048

2021-02-28,Siddipet,partially cloudy,24,15,20,0,3.2,n,39,1177

2021-02-27,Siddipet,cloudy,19,11,16,0,15.0,se,15,1122

2021-02-26,Siddipet,cloudy,10,2,5,0,1.6,s,62,1006

2021-02-25,Siddipet,rainy,24,10,16,36,4.6,no,35,1164

2021-02-24,Siddipet,rainy,15,1,7,52,4.0,no,14,1146

2021-02-23,Siddipet,rainy,11,3,6,195,13.3,n,30,1097

2021-02-22,Siddipet,sunny,15,3,10,0,13.7,o,50,1095

2021-02-21,Siddipet,sunny,27,16,22,0,13.3,o,25,1087

2021-02-20,Siddipet,foggy,26,8,19,0,4.2,o,64,1109

2021-02-19,Siddipet,rainy,30,18,22,171,14.5,ne,18,1033

2021-02-18,Siddipet,sunny,14,3,10,0,12.0,n,37,983

2021-02-17,Siddipet,partially cloudy,21,9,16,0,14.7,so,36,1057

2021-02-16,Siddipet,cloudy,14,6,11,0,6.5,no,34,1146

2021-02-15,Siddipet,partially cloudy,11,3,8,0,12.2,se,67,1122

2021-02-14,Siddipet,sunny,21,12,18,0,8.1,ne,66,1167

2021-02-13,Siddipet,sunny,17,0,8,0,6.9,e,12,1079

2021-02-12,Siddipet,sunny,12,4,8,0,12.4,no,56,1133

2021-02-11,Siddipet,partially cloudy,15,6,11,0,11.9,so,18,1167

2021-02-10,Siddipet,sunny,12,3,9,0,4.9,s,17,1161

2021-02-09,Siddipet,rainy,18,0,5,176,7.3,e,11,1150

2021-02-08,Siddipet,partially cloudy,28,14,18,0,8.0,no,57,1138

2021-02-07,Siddipet,sunny,26,2,12,0,7.3,n,70,1117

2021-02-06,Siddipet,rainy,15,6,10,96,11.2,ne,42,1020

2021-02-05,Siddipet,partially cloudy,29,2,20,0,8.4,e,41,1074

2021-02-04,Siddipet,sunny,14,1,8,0,14.9,o,13,1015

2021-02-03,Siddipet,sunny,11,1,7,0,8.2,ne,29,1011

2021-02-02,Siddipet,hurricane,30,13,26,192,1.4,s,23,987

2021-02-01,Siddipet,sunny,11,0,4,0,10.7,se,27,1043

2021-01-31,Siddipet,tornado,29,12,16,0,7.8,ne,30,977

2021-01-30,Siddipet,foggy,15,3,8,0,5.8,e,69,1162

2021-01-29,Siddipet,sunny,17,4,9,0,10.2,ne,18,954

2022-01-28,Nalgonda,sunny,22,13,19,0,8.4,o,55,1067

2022-01-27,Nalgonda,sunny,18,10,13,0,4.4,ne,53,1162

2022-01-26,Nalgonda,rainy,30,6,23,90,3.9,e,25,993

2022-01-25,Nalgonda,hurricane,26,3,23,171,8.5,o,10,1146

2022-01-24,Nalgonda,rainy,27,4,10,32,5.2,ne,17,1145

2022-01-23,Nalgonda,partially cloudy,23,7,13,0,4.1,n,56,1139

2022-01-22,Nalgonda,sunny,28,20,23,0,6.2,o,53,1182

2022-01-21,Nalgonda,partially cloudy,18,3,11,0,14.5,ne,26,1080

2022-01-20,Nalgonda,rainy,28,19,25,13,12.4,e,25,1068

2022-01-19,Nalgonda,cloudy,16,8,13,0,0.7,ne,67,1036

2022-01-18,Nalgonda,rainy,14,0,5,133,0.9,s,10,1131

2022-01-17,Nalgonda,rainy,11,0,3,182,10.1,e,32,1008

2022-01-16,Nalgonda,partially cloudy,29,5,10,0,7.3,n,27,1030

2022-01-15,Nalgonda,tornado,23,3,19,0,11.5,no,15,975

2022-01-14,Nalgonda,sunny,29,1,19,0,0.5,so,60,1128

2022-01-13,Nalgonda,stormy,21,5,9,167,6.2,s,68,1183

2022-01-12,Nalgonda,foggy,30,4,16,0,3.5,ne,59,1070

2022-01-11,Nalgonda,hurricane,23,0,3,109,13.0,n,44,1002

2022-01-10,Nalgonda,sunny,19,0,15,0,1.1,e,13,1110

2022-01-09,Nalgonda,partially cloudy,22,9,18,0,8.7,ne,19,1161

2022-01-08,Nalgonda,stormy,13,4,10,79,7.5,so,33,1048

2022-01-07,Nalgonda,stormy,29,20,24,92,5.6,e,19,1112

2022-01-06,Nalgonda,sunny,15,4,8,0,13.9,e,28,1004

2022-01-05,Nalgonda,partially cloudy,30,0,11,0,5.4,o,37,1160

2022-01-04,Nalgonda,rainy,17,3,14,11,6.3,n,66,1038

2022-01-03,Nalgonda,rainy,15,4,11,71,11.4,s,25,1186

2022-01-02,Nalgonda,sunny,24,16,21,0,1.6,se,33,1012

2022-01-01,Nalgonda,sunny,29,21,25,0,13.4,no,13,1182

2021-12-31,Nalgonda,cloudy,24,16,21,0,9.7,no,43,1029

2021-12-30,Nalgonda,rainy,10,2,6,60,14.6,se,56,958

2021-12-29,Nalgonda,sunny,15,3,12,0,8.0,no,33,975

2021-12-28,Nalgonda,partially cloudy,25,5,22,0,12.2,se,13,988

2021-12-27,Nalgonda,sunny,18,7,10,0,11.3,o,65,1162

2021-12-26,Nalgonda,foggy,26,6,17,0,12.1,no,54,1015

2021-12-25,Nalgonda,rainy,22,12,17,111,10.1,e,22,1085

2021-12-24,Nalgonda,partially cloudy,19,11,15,0,2.9,no,25,1092

2021-12-23,Nalgonda,tornado,25,14,19,0,3.1,s,12,1143

2021-12-22,Nalgonda,sunny,27,13,18,0,13.9,s,31,1069

2021-12-21,Nalgonda,sunny,26,18,22,0,3.0,o,62,1105

2021-12-20,Nalgonda,sunny,17,7,10,0,0.7,n,40,1100

2021-12-19,Nalgonda,foggy,22,7,12,0,1.6,no,58,1057

2021-12-18,Nalgonda,tornado,17,3,11,0,3.3,so,47,1199

2021-12-17,Nalgonda,partially cloudy,13,4,9,0,1.7,no,23,969

2021-12-16,Nalgonda,rainy,21,7,10,173,4.9,e,47,1124

2021-12-15,Nalgonda,partially cloudy,29,18,21,0,5.8,so,10,998

2021-12-14,Nalgonda,rainy,20,10,16,99,8.8,o,40,1122

2021-12-13,Nalgonda,partially cloudy,18,1,11,0,5.5,ne,33,985

2021-12-12,Nalgonda,sunny,14,5,10,0,12.9,ne,22,1033

2021-12-11,Nalgonda,partially cloudy,29,6,20,0,13.0,ne,33,969

2021-12-10,Nalgonda,partially cloudy,17,9,13,0,5.8,no,25,1018

2021-12-09,Nalgonda,sunny,21,12,18,0,3.1,n,22,1058

2021-12-08,Nalgonda,rainy,10,0,7,134,3.8,s,11,1184

2021-12-07,Nalgonda,rainy,25,8,17,120,8.5,ne,50,1026

2021-12-06,Nalgonda,rainy,23,9,19,156,5.4,so,58,1136

2021-12-05,Nalgonda,stormy,23,1,8,189,14.9,no,32,1043

2021-12-04,Nalgonda,rainy,21,9,17,159,12.4,so,35,1155

2021-12-03,Nalgonda,sunny,28,17,22,0,8.7,o,51,966

2021-12-02,Nalgonda,partially cloudy,23,1,12,0,11.0,s,62,1054

2021-12-01,Nalgonda,sunny,15,0,7,0,10.5,n,34,1026

2021-11-30,Nalgonda,rainy,11,0,8,93,7.0,e,45,1080

2021-11-29,Nalgonda,partially cloudy,14,3,8,0,11.8,s,62,974

2021-11-28,Nalgonda,rainy,12,4,7,68,1.1,ne,13,1147

2021-11-27,Nalgonda,partially cloudy,27,6,23,0,6.4,se,60,954

2021-11-26,Nalgonda,hurricane,23,2,12,14,6.3,se,52,1137

2021-11-25,Nalgonda,rainy,18,2,15,188,3.5,e,30,972

2021-11-24,Nalgonda,sunny,28,5,19,0,13.4,s,56,1080

2021-11-23,Nalgonda,cloudy,28,12,17,0,11.1,e,55,981

2021-11-22,Nalgonda,rainy,28,13,21,127,11.8,s,62,1168

2021-11-21,Nalgonda,sunny,19,9,13,0,2.6,so,49,1151

2021-11-20,Nalgonda,sunny,29,14,26,0,13.2,o,53,1052

2021-11-19,Nalgonda,sunny,21,12,18,0,11.5,e,50,951

2021-11-18,Nalgonda,sunny,27,2,9,0,9.7,ne,48,1015

2021-11-17,Nalgonda,partially cloudy,18,0,10,0,10.7,so,70,1016

2021-11-16,Nalgonda,rainy,29,13,26,32,13.8,e,50,988

2021-11-15,Nalgonda,sunny,10,0,4,0,12.9,s,63,1155

2021-11-14,Nalgonda,sunny,13,3,9,0,1.6,se,21,963

2021-11-13,Nalgonda,sunny,12,1,8,0,6.1,ne,15,1190

2021-11-12,Nalgonda,foggy,26,4,18,0,13.3,ne,49,1119

2021-11-11,Nalgonda,rainy,13,4,10,59,8.6,n,66,955

2021-11-10,Nalgonda,stormy,18,5,12,105,13.6,s,69,1090

2021-11-09,Nalgonda,partially cloudy,22,3,15,0,14.5,e,34,953

2021-11-08,Nalgonda,sunny,24,14,17,0,6.0,n,37,1099

2021-11-07,Nalgonda,sunny,28,5,20,0,3.3,s,34,1027

2021-11-06,Nalgonda,cloudy,27,13,23,0,6.8,se,50,1144

2021-11-05,Nalgonda,partially cloudy,22,9,15,0,2.4,no,55,1102

2021-11-04,Nalgonda,tornado,25,4,12,0,3.2,so,24,990

2021-11-03,Nalgonda,hurricane,15,4,8,160,12.5,ne,26,1147

2021-11-02,Nalgonda,sunny,20,0,13,0,7.1,e,23,1104

2021-11-01,Nalgonda,sunny,22,5,16,0,8.8,so,11,1108

2021-10-31,Nalgonda,partially cloudy,27,14,18,0,9.2,se,38,985

2021-10-30,Nalgonda,partially cloudy,27,19,22,0,11.8,s,54,973

2021-10-29,Nalgonda,sunny,16,2,11,0,9.7,se,43,984

2021-10-28,Nalgonda,hurricane,17,1,10,186,0.5,se,23,1012

2021-10-27,Nalgonda,rainy,11,1,4,27,8.7,n,69,984

2021-10-26,Nalgonda,rainy,14,3,9,72,10.8,so,30,1143

2021-10-25,Nalgonda,rainy,12,1,5,196,13.5,o,34,1009

2021-10-24,Nalgonda,sunny,19,7,14,0,1.9,so,56,1122

2021-10-23,Nalgonda,foggy,10,1,5,0,2.5,e,30,964

2021-10-22,Nalgonda,stormy,18,10,14,134,8.2,o,60,1116

2021-10-21,Nalgonda,sunny,23,8,18,0,1.7,no,52,1145

2021-10-20,Nalgonda,rainy,26,18,23,70,2.6,so,49,1183

2021-10-19,Nalgonda,rainy,17,9,13,120,11.7,no,26,1094

2021-10-18,Nalgonda,partially cloudy,20,11,14,0,12.8,o,27,1049

2021-10-17,Nalgonda,cloudy,30,10,24,0,10.6,no,47,1193

2021-10-16,Nalgonda,rainy,26,5,15,23,12.6,se,38,1140

2021-10-15,Nalgonda,sunny,25,0,4,0,3.7,ne,68,966

2021-10-14,Nalgonda,sunny,17,1,6,0,13.1,ne,23,1031

2021-10-13,Nalgonda,sunny,15,5,8,0,13.4,se,68,1104

