date,city,weather,t_max,t_min,t_avg,rain_mm,windSpeed,windDirection,humidity,pressure
2021-08-03,Suryapet,partially cloudy,28,3,6,0,8.1,s,32,1130
2021-08-02,Suryapet,rainy,17,4,13,192,14.8,so,16,1136
2021-08-01,Suryapet,partially cloudy,13,3,6,0,5.1,e,33,1174
2021-07-31,Suryapet,sunny,11,2,7,0,13.0,so,26,1016
2021-07-30,Suryapet,partially cloudy,10,2,5,0,2.3,n,19,983
2021-07-29,Suryapet,partially cloudy,11,1,5,0,6.8,n,30,1072
2021-07-28,Suryapet,hurricane,10,0,3,125,13.5,o,32,1037
2021-07-27,Suryapet,rainy,14,0,6,102,8.5,ne,19,1130
2021-07-26,Suryapet,sunny,29,15,20,0,6.1,s,48,1011
2021-07-25,Suryapet,rainy,22,1,5,45,6.6,so,61,1012
2021-07-24,Suryapet,rainy,23,11,19,74,1.9,s,34,956
2021-07-23,Suryapet,rainy,15,3,12,16,2.2,no,52,1171
2021-07-22,Suryapet,partially cloudy,28,0,21,0,14.5,no,14,1130
2021-07-21,Suryapet,tornado,16,4,11,0,8.1,e,45,1189
2021-07-20,Suryapet,sunny,23,4,12,0,7.8,n,17,1041
2021-07-19,Suryapet,cloudy,23,3,15,0,9.3,s,45,1123
2021-07-18,Suryapet,sunny,20,6,15,0,7.8,o,34,1160
2021-07-17,Suryapet,rainy,12,4,9,68,13.3,se,31,1112
2021-07-16,Suryapet,partially cloudy,30,21,24,0,7.7,s,56,1043
2021-07-15,Suryapet,cloudy,22,14,19,0,8.4,ne,27,996
2021-07-14,Suryapet,partially cloudy,17,0,11,0,6.6,e,57,1082
2021-07-13,Suryapet,foggy,12,4,9,0,8.8,s,59,1174
2021-07-12,Suryapet,rainy,19,0,5,37,3.6,e,52,1064
2021-07-11,Suryapet,cloudy,11,0,4,0,11.5,s,34,1100
2021-07-10,Suryapet,partially cloudy,20,8,13,0,8.1,o,69,1183
2021-07-09,Suryapet,cloudy,22,11,18,0,6.9,s,13,1086
2021-07-08,Suryapet,partially cloudy,22,6,17,0,1.9,e,28,1000
2021-07-07,Suryapet,foggy,16,6,9,0,14.0,e,54,1075
2021-07-06,Suryapet,stormy,24,5,18,111,12.9,so,54,1188
2021-07-05,Suryapet,partially cloudy,10,1,5,0,14.0,n,40,1072
2021-07-04,Suryapet,sunny,27,3,20,0,14.4,s,11,1124
2021-07-03,Suryapet,sunny,19,3,14,0,3.9,n,33,1115
2021-07-02,Suryapet,partially cloudy,14,2,9,0,7.8,se,66,1138
2021-07-01,Suryapet,rainy,24,3,10,34,11.6,o,40,1099
2021-06-30,Suryapet,sunny,26,2,18,0,10.6,n,66,1153
2021-06-29,Suryapet,stormy,20,4,14,166,5.8,s,55,1047
2021-06-28,Suryapet,rainy,19,11,16,106,10.6,n,12,1102
2021-06-27,Suryapet,sunny,28,8,19,0,2.9,n,32,1021
2021-06-26,Suryapet,rainy,13,4,9,88,0.8,n,43,1010
2021-06-25,Suryapet,sunny,13,3,6,0,2.0,ne,31,1133
2021-06-24,Suryapet,sunny,26,5,12,0,9.1,e,25,1147
2021-06-23,Suryapet,sunny,16,2,8,0,3.9,so,63,1019
2021-06-22,Suryapet,partially cloudy,14,2,9,0,12.9,no,39,1175
2021-06-21,Suryapet,tornado,24,5,9,0,4.9,s,67,1068
2021-06-20,Suryapet,rainy,10,1,4,54,1.4,ne,13,1101
2021-06-19,Suryapet,sunny,12,0,3,0,4.0,s,15,1057
2021-06-18,Suryapet,sunny,20,4,16,0,8.3,no,62,956
2021-06-17,Suryapet,sunny,28,16,19,0,7.2,se,28,963
2021-06-16,Suryapet,partially cloudy,25,6,21,0,9.8,ne,11,1018
2021-06-15,Suryapet,rainy,26,0,4,159,13.2,s,41,962
2021-06-14,Suryapet,partially cloudy,16,5,10,0,7.2,so,38,1198
2021-06-13,Suryapet,partially cloudy,26,7,21,0,13.9,ne,22,953
2021-06-12,Suryapet,sunny,17,8,12,0,2.2,n,69,1055
2021-06-11,Suryapet,cloudy,13,5,8,0,6.0,ne,33,982
2021-06-10,Suryapet,sunny,28,9,12,0,12.8,s,10,1085
2021-06-09,Suryapet,sunny,18,4,8,0,6.7,s,29,1085
2021-06-08,Suryapet,hurricane,10,1,6,55,4.3,ne,32,1191
2021-06-07,Suryapet,cloudy,14,3,8,0,2.5,o,26,1016
2021-06-06,Suryapet,hurricane,21,12,18,109,1.2,se,47,1170
2021-06-05,Suryapet,tornado,27,17,21,0,8.9,e,36,1181
2021-06-04,Suryapet,sunny,28,19,24,0,14.6,so,50,1007
2021-06-03,Suryapet,rainy,22,0,8,14,10.9,no,66,1125
2021-06-02,Suryapet,sunny,22,9,12,0,13.2,no,70,1191
2021-06-01,Suryapet,sunny,14,2,8,0,6.8,ne,29,1142
2021-05-31,Suryapet,rainy,24,0,11,126,14.6,ne,47,1002
2021-05-30,Suryapet,rainy,18,1,9,49,12.4,se,59,1007
2021-05-29,Suryapet,foggy,19,10,14,0,1.6,e,40,1021
2021-05-28,Suryapet,stormy,23,3,6,190,1.1,o,29,1139
2021-05-27,Suryapet,sunny,17,4,14,0,1.2,e,55,1018
2021-05-26,Suryapet,rainy,16,3,7,56,9.0,n,60,1163
2021-05-25,Suryapet,cloudy,11,0,7,0,2.4,ne,16,1192
2021-05-24,Suryapet,hurricane,21,9,18,132,4.4,o,19,1063
2021-05-23,Suryapet,partially cloudy,12,4,8,0,13.8,ne,11,958
2021-05-22,Suryapet,rainy,24,2,12,187,12.2,n,38,1087
2021-05-21,Suryapet,cloudy,10,0,7,0,8.1,o,16,1058
2021-05-20,Suryapet,sunny,25,15,19,0,3.9,o,67,1120
2021-05-19,Suryapet,rainy,27,4,21,105,12.0,o,54,1079
2021-05-18,Suryapet,sunny,27,13,24,0,14.0,e,41,1133
2021-05-17,Suryapet,sunny,30,13,20,0,5.6,se,63,1024
2021-05-16,Suryapet,sunny,16,3,12,0,4.1,s,37,1023
2021-05-15,Suryapet,sunny,29,14,18,0,1.8,se,58,1044
2021-05-14,Suryapet,cloudy,17,3,7,0,7.3,se,25,1109
2021-05-13,Suryapet,rainy,16,2,12,93,5.9,so,15,1108
2021-05-12,Suryapet,partially cloudy,18,5,8,0,4.3,n,29,1119
2021-05-11,Suryapet,rainy,10,0,6,44,8.2,o,41,982
2021-05-10,Suryapet,cloudy,11,3,8,0,6.6,o,15,1113
2021-05-09,Suryapet,partially cloudy,11,3,8,0,9.7,e,66,1107
2021-05-08,Suryapet,rainy,13,3,7,81,14.4,o,35,1104
2021-05-07,Suryapet,sunny,18,5,15,0,9.6,so,23,967
2021-05-06,Suryapet,partially cloudy,14,5,9,0,9.1,so,36,1140
2021-05-05,Suryapet,sunny,24,4,10,0,11.2,so,69,1052
2021-05-04,Suryapet,rainy,11,1,6,178,11.9,ne,18,1085
2021-05-03,Suryapet,sunny,30,7,25,0,11.6,e,48,1069
2021-05-02,Suryapet,rainy,21,5,17,96,6.9,o,62,1148
2021-05-01,Suryapet,sunny,21,3,6,0,4.2,s,32,1036
2021-04-30,Suryapet,rainy,18,9,14,5,1.9,s,15,1138
2021-04-29,Suryapet,cloudy,30,1,24,0,5.5,ne,11,985
2021-04-28,Suryapet,rainy,17,9,14,78,4.9,o,41,1043
2021-04-27,Suryapet,rainy,17,5,9,183,12.9,e,31,1080
2021-04-26,Suryapet,sunny,26,8,20,0,11.7,s,25,1002
2021-04-25,Suryapet,partially cloudy,28,8,16,0,7.3,no,27,1182
2021-04-24,Suryapet,sunny,30,10,21,0,14.4,se,53,1113
2021-04-23,Suryapet,partially cloudy,12,3,6,0,6.3,no,43,1127
2021-04-22,Suryapet,rainy,29,7,26,189,3.8,no,27,964
2021-04-21,Suryapet,sunny,27,7,14,0,10.2,ne,11,1184
2021-04-20,Suryapet,sunny,11,3,6,0,4.9,n,64,1006
2021-04-19,Suryapet,sunny,27,4,19,0,14.4,so,70,1014
2021-04-18,Suryapet,rainy,15,3,9,101,1.2,no,57,1181
2021-04-17,Suryapet,sunny,14,2,11,0,5.6,n,18,1059
2021-04-16,Suryapet,partially cloudy,10,1,5,0,14.3,s,69,1168
2021-04-15,Suryapet,rainy,26,9,20,44,11.0,ne,32,1050
2021-04-14,Suryapet,partially cloudy,23,9,12,0,14.5,s,60,1037
2021-04-13,Suryapet,partially cloudy,17,7,10,0,1.7,s,62,1147
2021-04-12,Suryapet,rainy,19,2,13,144,9.3,o,25,1165
2021-04-11,Suryapet,rainy,23,7,11,62,4.7,se,39,1164
2021-04-10,Suryapet,sunny,24,4,13,0,11.1,e,20,1080
2021-04-09,Suryapet,tornado,17,4,8,0,9.0,ne,67,1175
2021-04-08,Suryapet,cloudy,11,1,8,0,2.5,s,18,1091
2021-04-07,Suryapet,cloudy,22,9,16,0,12.1,so,60,1030
2021-04-06,Suryapet,sunny,10,1,4,0,11.5,so,55,1124
2021-04-05,Suryapet,sunny,24,15,20,0,1.9,ne,58,982
2021-04-04,Suryapet,cloudy,16,8,12,0,13.0,no,33,1032
2021-04-03,Suryapet,foggy,19,11,16,0,14.9,no,65,1007
2021-04-02,Suryapet,sunny,18,9,15,0,7.4,o,36,1037
2021-04-01,Suryapet,sunny,29,8,20,0,11.7,s,18,1164
2021-03-31,Suryapet,partially cloudy,11,2,7,0,4.2,so,63,966
2021-03-30,Suryapet,tornado,13,0,6,0,14.7,ne,54,1059
2021-03-29,Suryapet,sunny,10,0,7,0,6.5,no,40,964
2021-03-28,Suryapet,sunny,27,6,13,0,4.5,no,66,1174
2021-03-27,Suryapet,rainy,15,1,8,174,13.4,ne,15,950
2021-03-26,Suryapet,stormy,15,0,9,130,11.4,e,49,956
2021-03-25,Suryapet,rainy,27,0,14,96,4.2,so,61,963
2021-03-24,Suryapet,sunny,21,3,13,0,13.0,se,65,1083
2021-03-23,Suryapet,sunny,28,8,12,0,13.3,s,42,1016
2021-03-22,Suryapet,cloudy,24,14,18,0,7.1,n,66,1037
2021-03-21,Suryapet,partially cloudy,22,1,15,0,12.6,se,11,1020
2021-03-20,Suryapet,cloudy,30,19,27,0,8.2,so,16,1063
2021-03-19,Suryapet,sunny,24,9,21,0,7.1,o,30,983
2021-03-18,Suryapet,rainy,30,3,9,129,3.6,n,22,1147
2021-03-17,Suryapet,rainy,17,2,6,92,9.5,n,39,1193
2021-03-16,Suryapet,sunny,10,2,7,0,14.5,se,13,1036
2021-03-15,Suryapet,rainy,13,0,4,21,3.0,s,65,1072
2021-03-14,Suryapet,stormy,15,6,12,77,7.2,e,20,1057
2021-03-13,Suryapet,partially cloudy,29,15,24,0,1.8,so,60,970
2021-03-12,Suryapet,rainy,14,2,9,144,11.7,e,11,973
2021-03-11,Suryapet,partially cloudy,15,4,12,0,1.1,e,29,1079
2021-03-10,Suryapet,cloudy,14,5,9,0,4.7,se,15,1143
2021-03-09,Suryapet,sunny,13,4,7,0,1.1,so,13,1038
2021-03-08,Suryapet,hurricane,29,13,22,50,0.9,se,67,1161
2021-03-07,Suryapet,rainy,11,3,8,147,9.4,se,59,1157
2021-03-06,Suryapet,rainy,15,7,10,143,4.7,e,63,1131
2021-03-05,Suryapet,partially cloudy,10,0,5,0,1.2,e,48,1166
2021-03-04,Suryapet,stormy,18,8,15,44,5.8,se,28,950
2021-03-03,Suryapet,sunny,14,0,6,0,11.7,n,26,1034
2021-03-02,Suryapet,stormy,27,13,24,173,14.0,so,49,1016
2021-03-01,Suryapet,partially cloudy,11,2,7,0,12.0,e,19,1184
2021-02-28,Suryapet,rainy,22,6,10,178,3.4,ne,36,1096
2021-02-27,Suryapet,partially cloudy,17,7,13,0,7.0,so,12,1037
2021-02-26,Suryapet,rainy,21,13,17,139,1.0,e,45,1068
2021-02-25,Suryapet,sunny,18,5,11,0,5.2,ne,13,972
2021-02-24,Suryapet,sunny,17,6,9,0,11.5,ne,26,1174
2021-02-23,Suryapet,stormy,16,1,13,42,6.2,o,14,1050
2021-02-22,Suryapet,sunny,10,1,7,0,3.3,s,48,1087
2021-02-21,Suryapet,rainy,26,17,21,71,7.3,so,37,1193
2021-02-20,Suryapet,foggy,12,3,8,0,12.4,e,50,1038
2021-02-19,Suryapet,rainy,20,5,11,149,4.7,no,13,1127
2021-02-18,Suryapet,tornado,25,2,7,0,0.8,se,19,1101
2021-02-17,Suryapet,foggy,13,4,9,0,3.4,no,47,959
2021-02-16,Suryapet,sunny,24,9,15,0,11.6,so,27,989
2021-02-15,Suryapet,sunny,16,0,9,0,4.7,s,40,1146
2021-02-14,Suryapet,hurricane,21,12,18,128,5.3,se,28,1012
2021-02-13,Suryapet,partially cloudy,22,4,11,0,9.2,n,18,1147
2021-02-12,Suryapet,rainy,11,0,8,61,2.0,s,47,990
2021-02-11,Suryapet,tornado,12,3,9,0,14.4,n,31,1040
2021-02-10,Suryapet,stormy,29,15,26,91,13.6,se,33,1133
2021-02-09,Suryapet,partially cloudy,14,5,8,0,12.9,se,42,1012
2021-02-08,Suryapet,rainy,18,1,13,114,9.9,se,66,957
2021-02-07,Suryapet,tornado,27,1,4,0,1.9,se,46,1016
2021-02-06,Suryapet,partially cloudy,25,16,21,0,2.8,o,47,1046
2021-02-05,Suryapet,tornado,19,2,8,0,10.7,n,13,977
2021-02-04,Suryapet,cloudy,23,6,19,0,2.9,n,22,983
2021-02-03,Suryapet,sunny,25,8,19,0,6.2,e,46,1095
2021-02-02,Suryapet,rainy,11,1,4,28,4.6,so,65,958
2021-02-01,Suryapet,sunny,10,2,6,0,7.8,s,16,1049
2021-01-31,Suryapet,sunny,10,2,7,0,11.8,no,25,1008
2021-01-30,Suryapet,foggy,24,8,11,0,5.0,ne,66,1060
2021-01-29,Suryapet,partially cloudy,28,14,22,0,2.6,ne,64,1097
2021-01-28,Suryapet,rainy,19,1,13,131,1.0,no,54,1000
2021-01-27,Suryapet,sunny,10,1,7,0,14.6,se,34,957
2022-01-26,Siddipet,rainy,11,0,7,95,9.1,n,15,995
2022-01-25,Siddipet,tornado,18,9,13,0,3.3,ne,62,1029
2022-01-24,Siddipet,sunny,14,1,5,0,8.7,ne,30,988
2022-01-23,Siddipet,rainy,22,5,18,18,5.4,ne,62,980
2022-01-22,Siddipet,cloudy,24,7,13,0,8.8,so,33,1005
2022-01-21,Siddipet,rainy,25,15,22,8,14.2,ne,49,1030
2022-01-20,Siddipet,sunny,27,9,12,0,14.6,se,61,1199
2022-01-19,Siddipet,rainy,13,3,6,131,8.5,o,17,982
2022-01-18,Siddipet,partially cloudy,29,10,21,0,12.4,e,53,1199
2022-01-17,Siddipet,sunny,15,7,12,0,6.0,no,22,1175
2022-01-16,Siddipet,partially cloudy,24,9,17,0,13.4,so,20,1195
2022-01-15,Siddipet,cloudy,20,9,16,0,4.8,se,53,1046
2022-01-14,Siddipet,partially cloudy,13,3,7,0,2.4,no,60,997
2022-01-13,Siddipet,sunny,15,2,10,0,10.8,s,18,1141
2022-01-12,Siddipet,partially cloudy,20,9,15,0,12.1,so,56,1190
2022-01-11,Siddipet,sunny,21,11,17,0,14.0,se,15,982
2022-01-10,Siddipet,cloudy,12,2,8,0,10.2,s,30,958
2022-01-09,Siddipet,tornado,19,11,15,0,2.3,so,22,1069
2022-01-08,Siddipet,sunny,20,10,14,0,11.3,s,30,978
2022-01-07,Siddipet,partially cloudy,14,2,10,0,13.1,s,34,986
2022-01-06,Siddipet,rainy,24,12,17,194,1.1,e,12,1016
2022-01-05,Siddipet,cloudy,25,5,19,0,2.2,o,61,1132
2022-01-04,Siddipet,rainy,26,2,18,59,6.9,ne,30,1174
2022-01-03,Siddipet,stormy,11,3,6,122,0.6,s,57,1193
2022-01-02,Siddipet,sunny,29,8,12,0,14.6,no,19,1195
2022-01-01,Siddipet,tornado,14,1,9,0,4.6,o,64,1129
2021-12-31,Siddipet,hurricane,19,4,8,30,3.1,n,21,1032
2021-12-30,Siddipet,rainy,16,6,11,22,6.6,no,58,1069
2021-12-29,Siddipet,foggy,12,3,6,0,11.4,se,33,1035
2021-12-28,Siddipet,sunny,20,8,12,0,11.2,o,12,969
2021-12-27,Siddipet,partially cloudy,29,15,19,0,10.7,no,68,958
2021-12-26,Siddipet,rainy,10,1,7,145,5.8,no,36,1015
2021-12-25,Siddipet,partially cloudy,23,6,19,0,13.2,no,21,1150
2021-12-24,Siddipet,tornado,29,10,19,0,2.8,s,57,1071
2021-12-23,Siddipet,stormy,30,13,24,72,10.3,no,20,1066
2021-12-22,Siddipet,rainy,15,3,8,76,4.8,e,61,964
2021-12-21,Siddipet,sunny,20,3,7,0,0.9,ne,58,1188
2021-12-20,Siddipet,sunny,13,1,6,0,2.7,no,51,956
2021-12-19,Siddipet,partially cloudy,13,5,10,0,0.9,ne,53,1200
2021-12-18,Siddipet,tornado,13,5,9,0,14.5,s,18,1156
2021-12-17,Siddipet,rainy,21,1,15,59,5.2,so,51,1082
2021-12-16,Siddipet,sunny,21,2,16,0,11.1,se,53,1048
2021-12-15,Siddipet,foggy,28,19,25,0,9.6,se,60,1141
2021-12-14,Siddipet,hurricane,23,3,9,151,3.6,n,63,1158
2021-12-13,Siddipet,cloudy,21,5,10,0,11.8,e,52,964
2021-12-12,Siddipet,cloudy,27,19,22,0,14.4,n,11,952
2021-12-11,Siddipet,partially cloudy,30,20,26,0,4.6,ne,17,1096
2021-12-10,Siddipet,partially cloudy,13,1,4,0,5.2,s,51,981
2021-12-09,Siddipet,cloudy,28,12,15,0,2.5,no,15,1112
2021-12-08,Siddipet,sunny,27,19,22,0,3.5,o,15,981
2021-12-07,Siddipet,sunny,10,2,6,0,12.6,se,51,1066
2021-12-06,Siddipet,sunny,26,2,11,0,8.6,no,38,1085
2021-12-05,Siddipet,sunny,13,2,9,0,2.5,ne,31,970
2021-12-04,Siddipet,rainy,17,2,13,102,10.9,o,67,1058
2021-12-03,Siddipet,sunny,16,5,13,0,5.9,so,70,958
2021-12-02,Siddipet,sunny,13,2,6,0,8.5,so,41,1070
2021-12-01,Siddipet,sunny,19,9,16,0,10.9,o,20,1056
2021-11-30,Siddipet,rainy,28,2,7,25,7.0,so,65,985
2021-11-29,Siddipet,sunny,14,4,9,0,7.5,s,33,1192
2021-11-28,Siddipet,rainy,30,21,24,132,4.4,o,67,1078
2021-11-27,Siddipet,sunny,25,7,10,0,10.3,n,16,1074
2021-11-26,Siddipet,rainy,29,11,18,69,9.2,se,64,966
2021-11-25,Siddipet,rainy,19,6,10,114,6.1,se,59,1011
2021-11-24,Siddipet,partially cloudy,23,13,18,0,1.6,s,56,1070
2021-11-23,Siddipet,tornado,18,9,13,0,8.0,se,40,1031
2021-11-22,Siddipet,tornado,24,1,18,0,1.8,s,12,1101
2021-11-21,Siddipet,partially cloudy,30,1,16,0,13.6,e,30,1040
2021-11-20,Siddipet,sunny,27,13,18,0,14.5,s,17,1011
2021-11-19,Siddipet,rainy,15,1,11,94,7.5,n,23,951
2021-11-18,Siddipet,foggy,27,1,16,0,13.5,n,24,1029
2021-11-17,Siddipet,rainy,30,20,26,195,8.6,e,13,969
2021-11-16,Siddipet,rainy,11,0,8,120,1.4,s,20,1057
2021-11-15,Siddipet,rainy,18,0,9,111,14.5,e,54,959
2021-11-14,Siddipet,rainy,14,0,11,137,14.7,so,36,1025
2021-11-13,Siddipet,cloudy,16,8,11,0,4.3,s,40,965
2021-11-12,Siddipet,sunny,24,7,11,0,10.8,no,15,1160
2021-11-11,Siddipet,rainy,18,3,9,194,3.9,s,66,1195
2021-11-10,Siddipet,sunny,25,6,17,0,7.6,no,55,1048
2021-11-09,Siddipet,rainy,19,8,11,116,14.5,e,31,992
2021-11-08,Siddipet,sunny,26,4,17,0,10.4,n,49,1088
2021-11-07,Siddipet,rainy,21,0,4,104,9.1,n,44,995
2021-11-06,Siddipet,sunny,12,3,9,0,9.0,o,66,1023
2021-11-05,Siddipet,rainy,27,11,14,84,5.0,e,57,1200
2021-11-04,Siddipet,sunny,21,11,14,0,7.0,no,34,1128
2021-11-03,Siddipet,sunny,15,7,10,0,3.3,so,11,1028
2021-11-02,Siddipet,rainy,21,8,12,125,13.6,so,13,1173
2021-11-01,Siddipet,sunny,11,3,6,0,5.4,o,26,1107
2021-10-31,Siddipet,partially cloudy,10,2,7,0,6.0,e,58,1098
2021-10-30,Siddipet,sunny,12,1,6,0,13.2,s,20,1119
2021-10-29,Siddipet,rainy,29,6,12,76,14.5,se,35,1119
2021-10-28,Siddipet,hurricane,26,11,23,149,7.0,s,22,1016
2021-10-27,Siddipet,partially cloudy,21,10,15,0,10.2,ne,31,1025
2021-10-26,Siddipet,rainy,28,12,16,125,7.4,e,67,1072
2021-10-25,Siddipet,foggy,11,0,8,0,7.5,ne,21,996
2021-10-24,Siddipet,sunny,28,9,24,0,14.7,n,43,1030
2021-10-23,Siddipet,rainy,21,5,10,6,13.5,s,20,1120
2021-10-22,Siddipet,sunny,25,11,16,0,2.0,se,29,1086
2021-10-21,Siddipet,partially cloudy,13,0,8,0,13.8,n,62,1098
2021-10-20,Siddipet,sunny,12,1,8,0,4.9,e,64,1123
2021-10-19,Siddipet,rainy,30,9,15,32,11.2,s,51,1177
2021-10-18,Siddipet,cloudy,20,6,10,0,0.8,se,65,1024
2021-10-17,Siddipet,foggy,28,14,21,0,1.6,ne,17,1169
2021-10-16,Siddipet,sunny,14,2,10,0,4.0,o,60,1197
2021-10-15,Siddipet,sunny,13,2,9,0,0.6,no,54,1187
2021-10-14,Siddipet,partially cloudy,22,1,5,0,1.0,ne,12,1071
2021-10-13,Siddipet,partially cloudy,16,6,11,0,8.8,so,55,1102
2021-10-12,Siddipet,partially cloudy,19,4,11,0,14.0,o,54,970
2021-10-11,Siddipet,partially cloudy,26,15,22,0,9.5,o,45,991
2021-10-10,Siddipet,rainy,27,17,21,57,4.3,ne,34,1134
2021-10-09,Siddipet,rainy,25,16,20,71,1.0,se,21,971
2021-10-08,Siddipet,sunny,24,13,17,0,3.5,no,53,1019
2021-10-07,Siddipet,rainy,27,2,14,163,2.6,se,11,1037
2021-10-06,Siddipet,sunny,10,0,7,0,8.6,e,25,1173
2021-10-05,Siddipet,sunny,11,3,8,0,5.2,se,50,1173
2021-10-04,Siddipet,partially cloudy,12,3,6,0,1.0,so,70,1005
2021-10-03,Siddipet,rainy,23,13,18,143,3.2,s,54,1126
2021-10-02,Siddipet,sunny,18,1,5,0,12.6,e,31,1190
2021-10-01,Siddipet,sunny,28,6,19,0,2.9,no,56,995
2021-09-30,Siddipet,rainy,15,0,8,57,12.7,e,51,1104
2021-09-29,Siddipet,rainy,24,14,21,11,8.4,o,32,1004
2021-09-28,Siddipet,sunny,28,14,19,0,7.0,so,59,1027
2021-09-27,Siddipet,rainy,11,1,7,71,13.4,o,12,986
2021-09-26,Siddipet,sunny,19,7,15,0,13.8,ne,63,1092
2021-09-25,Siddipet,sunny,23,3,11,0,8.6,ne,57,1021
2021-09-24,Siddipet,cloudy,27,18,21,0,15.0,o,34,1185
2021-09-23,Siddipet,rainy,21,1,12,160,13.2,so,60,1018
2021-09-22,Siddipet,partially cloudy,29,2,14,0,10.1,ne,45,1175
2021-09-21,Siddipet,rainy,11,1,5,15,5.6,s,17,1008
2021-09-20,Siddipet,partially cloudy,11,1,7,0,11.8,se,26,1043
2021-09-19,Siddipet,sunny,29,0,6,0,13.6,ne,46,1146
2021-09-18,Siddipet,rainy,19,7,14,75,11.0,e,12,1049
2021-09-17,Siddipet,sunny,24,4,9,0,5.0,s,35,994
2021-09-16,Siddipet,hurricane,23,1,11,99,14.3,no,53,979
2021-09-15,Siddipet,sunny,15,5,11,0,5.8,s,61,1131
2021-09-14,Siddipet,tornado,16,4,10,0,1.3,e,47,1041
2021-09-13,Siddipet,rainy,17,7,12,195,8.4,o,58,1062
2021-09-12,Siddipet,partially cloudy,21,13,16,0,10.2,ne,59,1073
2021-09-11,Siddipet,rainy,11,0,8,51,3.1,so,42,1110
2021-09-10,Siddipet,partially cloudy,29,19,25,0,14.3,no,24,964
2021-09-09,Siddipet,rainy,19,6,16,130,9.3,n,25,1073
2021-09-08,Siddipet,partially cloudy,14,3,9,0,5.5,no,55,1100
2021-09-07,Siddipet,sunny,19,11,16,0,1.7,se,42,1188
2021-09-06,Siddipet,tornado,22,8,12,0,8.9,se,65,1116
2021-09-05,Siddipet,rainy,28,3,20,104,2.5,ne,62,1162
2021-09-04,Siddipet,partially cloudy,22,12,15,0,3.1,no,17,1192
2021-09-03,Siddipet,sunny,10,0,7,0,8.5,so,42,1159
2021-09-02,Siddipet,foggy,11,1,4,0,4.3,e,13,1022
2021-09-01,Siddipet,hurricane,21,12,15,75,1.3,ne,53,1043
2021-08-31,Siddipet,rainy,24,0,8,125,9.9,n,66,996
2021-08-30,Siddipet,sunny,11,1,4,0,2.5,so,37,1055
2021-08-29,Siddipet,tornado,17,7,14,0,4.5,e,22,1115
2021-08-28,Siddipet,partially cloudy,10,2,6,0,14.8,s,26,1091
2021-08-27,Siddipet,rainy,13,2,5,88,1.4,s,18,1200
2021-08-26,Siddipet,sunny,23,0,15,0,9.6,so,10,987
2021-08-25,Siddipet,rainy,15,6,9,88,1.5,e,18,1093
2021-08-24,Siddipet,sunny,23,6,12,0,4.7,se,56,987
2021-08-23,Siddipet,partially cloudy,15,3,6,0,2.3,so,67,1172
2021-08-22,Siddipet,partially cloudy,22,6,16,0,12.2,no,65,1114
2021-08-21,Siddipet,rainy,28,0,4,100,6.7,e,54,1148
2021-08-20,Siddipet,sunny,17,4,9,0,14.8,o,26,1080
2021-08-19,Siddipet,rainy,29,5,17,66,12.6,ne,70,1009
2021-08-18,Siddipet,sunny,25,7,21,0,4.2,ne,67,1049
2021-08-17,Siddipet,hurricane,23,8,20,176,11.6,ne,55,1096
2021-08-16,Siddipet,stormy,16,0,10,56,6.6,no,12,975
2021-08-15,Siddipet,sunny,10,2,6,0,9.2,e,16,1010
2021-08-14,Siddipet,rainy,21,11,16,191,6.9,s,18,1068
2021-08-13,Siddipet,sunny,14,0,9,0,8.9,e,19,1103
2021-08-12,Siddipet,sunny,18,4,12,0,11.6,no,69,985
2021-08-11,Siddipet,sunny,26,12,22,0,8.5,o,33,1123
2021-08-10,Siddipet,rainy,12,1,8,153,1.0,n,24,1007
2021-08-09,Siddipet,rainy,29,0,25,19,11.3,no,39,1171
2021-08-08,Siddipet,sunny,10,1,7,0,9.7,n,22,1033
2021-08-07,Siddipet,partially cloudy,16,8,13,0,0.7,n,43,1061
2021-08-06,Siddipet,tornado,29,4,23,0,1.3,n,18,1029
2021-08-05,Siddipet,tornado,12,4,9,0,1.8,e,68,1045
2021-08-04,Siddipet,sunny,26,1,8,0,1.8,so,68,1029
2021-08-03,Siddipet,sunny,11,2,5,0,11.5,e,29,982
2021-08-02,Siddipet,sunny,10,0,4,0,3.6,se,48,1124
2021-08-01,Siddipet,sunny,15,6,12,0,6.8,o,65,1079
2021-07-31,Siddipet,sunny,29,18,23,0,1.3,n,43,1115
2021-07-30,Siddipet,foggy,10,0,3,0,12.8,no,21,994
2021-07-29,Siddipet,rainy,26,6,15,15,3.2,s,21,1166
2021-07-28,Siddipet,cloudy,25,9,20,0,0.7,e,36,1087
2021-07-27,Siddipet,rainy,24,3,19,161,11.8,o,65,1041
2021-07-26,Siddipet,sunny,24,8,19,0,2.7,o,35,998
2021-07-25,Siddipet,sunny,22,14,19,0,9.4,s,49,1195
2021-07-24,Siddipet,sunny,26,3,20,0,14.3,no,59,1006
2021-07-23,Siddipet,sunny,20,1,12,0,13.9,e,59,1188
2021-07-22,Siddipet,stormy,16,5,13,101,10.5,so,53,1088
2021-07-21,Siddipet,hurricane,16,7,10,103,5.5,so,48,1004
2021-07-20,Siddipet,cloudy,30,3,26,0,4.8,n,18,1183
2021-07-19,Siddipet,partially cloudy,26,17,22,0,13.8,o,60,1089
